Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
2011      40      26409.90     28526.78     54936.68
2011      41      25913.66     27617.81     53531.47
2011      42      25512.35     27107.58     52619.93
2011      43      25215.38     26793.50     52008.88
2011      44      25467.20     27312.92     52780.12
2011      45      26664.36     28853.13     55517.49
2011      46      28002.17     30309.22     58311.39
2011      47      28878.07     30870.94     59749.01
2011      48      29007.64     30576.10     59583.74
2011      49      29025.18     30642.38     59667.56
2011      50      28753.42     30675.96     59429.38
2011      51      28031.91     30129.10     58161.01
2011      52      27450.07     29539.64     56989.71
2011      53      26840.47     28805.99     55646.46
2011      54      26253.03     27925.07     54178.10
2011      55      25284.32     27217.63     52501.95
2011      56      24062.28     25854.23     49916.51
2011      57      22674.06     24036.83     46710.89
2011      58      21065.03     22151.44     43216.47
2011      59      19952.38     20712.69     40665.07
2011      60      19166.49     19791.39     38957.88
2011      61      18360.87     18746.28     37107.15
2011      62      18047.81     18252.80     36300.61
2011      63      17899.70     17970.79     35870.49
2011      64      16039.81     15882.52     31922.33
2011      65      14114.66     13854.11     27968.77
2011      66      13185.57     12883.48     26069.05
2011      67      12688.47     12252.53     24941.00
2011      68      11941.68     11344.18     23285.86
2011      69      11343.69     10564.87     21908.56
2011      70      10751.86      9950.55     20702.41
2011      71      10133.54      9291.17     19424.71
2011      72       9754.20      8749.39     18503.59
2011      73       9367.04      8264.37     17631.41
2011      74       9044.98      7975.93     17020.91
2011      75       8740.84      7619.30     16360.14
2011      76       8315.90      7288.54     15604.44
2011      77       8107.33      6934.19     15041.52
2011      78       7889.75      6559.56     14449.31
2011      79       7700.71      6300.85     14001.56
2011      80       7522.13      5918.18     13440.31
2011      81       6991.95      5371.42     12363.37
2011      82       6470.69      4802.68     11273.37
2011      83       6022.24      4295.75     10317.99
2011      84       5635.50      3760.30      9395.80
2011      85       5179.27      3176.36      8355.63
2011      86       4719.68      2737.07      7456.75
2011      87       4190.22      2325.70      6515.92
2011      88       3844.46      1946.52      5790.98
2011      89       3365.73      1588.22      4953.95
2011      90       2923.44      1243.25      4166.69
2011      91       2250.99       915.07      3166.06
2011      92       1831.59       703.52      2535.11
2011      93       1422.16       499.85      1922.01
2011      94       1198.37       384.85      1583.22
2011      95        909.57       315.25      1224.82
2011      96        699.17       248.45       947.62
2011      97        526.89       139.24       666.13
2011      98        346.40       106.61       453.01
2011      99        215.78        65.30       281.08
2011     100        162.61        41.95       204.56
2011     101        100.22        27.32       127.54
2011     102         65.22         9.83        75.05
2011     103         47.37         7.50        54.87
2011     104         15.28         3.15        18.43
2011     105          5.50         1.60         7.10
2011     106          5.48         0.00         5.48
2011     107          0.80         1.00         1.80
2011     108          1.00         0.00         1.00
2011     109          0.00         0.00         0.00
2011     110+         0.00         0.00         0.00
2012       0      24931.61     26241.53     51173.14
2012       1      24814.50     26221.68     51036.18
2012       2      24829.31     26270.56     51099.87
2012       3      24732.85     25984.22     50717.07
2012       4      24098.98     25308.78     49407.76
2012       5      23120.30     24343.64     47463.94
2012       6      22408.90     23448.12     45857.02
2012       7      21964.97     23143.14     45108.11
2012       8      21634.49     22778.03     44412.52
2012       9      21208.70     22285.98     43494.68
2012      10      21068.15     22341.46     43409.61
2012      11      21438.35     22620.23     44058.58
2012      12      21728.22     22953.81     44682.03
2012      13      21941.06     23195.39     45136.45
2012      14      22153.83     23643.37     45797.20
2012      15      22870.29     24394.59     47264.88
2012      16      23641.60     25010.42     48652.02
2012      17      23917.18     25402.75     49319.93
2012      18      24413.80     25777.95     50191.75
2012      19      25262.11     26364.58     51626.69
2012      20      26042.80     27220.50     53263.30
2012      21      27009.43     28337.12     55346.55
2012      22      27935.01     29054.11     56989.12
2012      23      28348.23     29255.78     57604.01
2012      24      29130.08     30001.35     59131.43
2012      25      30270.73     31682.24     61952.97
2012      26      31187.25     32987.91     64175.16
2012      27      31848.33     33446.71     65295.04
2012      28      32165.16     33798.42     65963.58
2012      29      32043.39     33583.44     65626.83
2012      30      31655.81     33167.05     64822.86
2012      31      30972.20     32443.19     63415.39
2012      32      30122.02     31399.15     61521.17
2012      33      29124.15     30635.67     59759.82
2012      34      28334.58     30144.22     58478.80
2012      35      28058.71     29779.99     57838.70
2012      36      27495.82     29351.79     56847.61
2012      37      26807.81     28641.48     55449.29
2012      38      26481.48     28133.62     54615.10
2012      39      26369.30     28136.02     54505.32
2012      40      26645.75     28747.83     55393.58
2012      41      26655.37     28736.25     55391.62
2012      42      26190.01     27848.44     54038.45
2012      43      25792.70     27274.81     53067.51
2012      44      25415.66     26963.62     52379.28
2012      45      25646.85     27533.75     53180.60
2012      46      26711.29     28966.60     55677.89
2012      47      28010.55     30364.18     58374.73
2012      48      28857.95     30925.86     59783.81
2012      49      29031.34     30721.83     59753.17
2012      50      29028.83     30668.02     59696.85
2012      51      28745.55     30748.60     59494.15
2012      52      28025.50     30195.16     58220.66
2012      53      27441.18     29555.07     56996.25
2012      54      26818.02     28728.63     55546.65
2012      55      26196.69     27865.64     54062.33
2012      56      25228.41     27102.69     52331.10
2012      57      23977.01     25771.42     49748.43
2012      58      22602.68     23923.42     46526.10
2012      59      21031.07     22035.93     43067.00
2012      60      19891.50     20569.24     40460.74
2012      61      19094.64     19596.05     38690.69
2012      62      18309.40     18623.71     36933.11
2012      63      17962.98     18058.45     36021.43
2012      64      17671.17     17631.78     35302.95
2012      65      16053.15     15814.76     31867.91
